,customer_id,value
140,C00142,129.18195637260067
141,C00143,129.18195637260067
142,C00144,129.18195637260067
143,C00145,129.18195637260067
144,C00146,129.18195637260067
145,C00147,129.18195637260067
146,C00148,129.18195637260067
147,C00149,129.18195637260067
148,C00150,129.18195637260067
149,C00151,129.18195637260067
150,C00152,129.18195637260067
151,C00153,129.18195637260067
152,C00154,108.93772787599437
153,C00155,129.18195637260067
154,C00156,129.18195637260067
155,C00157,129.18195637260067
156,C00158,129.18195637260067
157,C00159,129.18195637260067
158,C00160,129.18195637260067
159,C00161,129.18195637260067
160,C00162,129.18195637260067
161,C00163,129.18195637260067
162,C00164,129.18195637260067
163,C00165,129.18195637260067
164,C00166,129.18195637260067
165,C00167,129.18195637260067
166,C00168,129.18195637260067
167,C00169,129.18195637260067
168,C00170,129.18195637260067
169,C00171,129.18195637260067
170,C00172,129.18195637260067
171,C00173,129.18195637260067
172,C00174,129.18195637260067
173,C00175,129.18195637260067
174,C00176,129.18195637260067
175,C00177,129.18195637260067
176,C00178,129.18195637260067
177,C00180,129.18195637260067
178,C00181,129.18195637260067
179,C00182,129.18195637260067
180,C00183,76.35811196814153
181,C00184,129.18195637260067
182,C00185,129.18195637260067
183,C00186,129.18195637260067
184,C00187,129.18195637260067
185,C00188,129.18195637260067
186,C00189,129.18195637260067
187,C00190,129.18195637260067
188,C00191,129.18195637260067
189,C00192,129.18195637260067
190,C00193,129.18195637260067
191,C00194,129.18195637260067
192,C00195,129.18195637260067
193,C00196,129.18195637260067
194,C00197,129.18195637260067
195,C00198,129.18195637260067
196,C00199,129.18195637260067
197,C00200,129.18195637260067
198,C00201,129.18195637260067
199,C00202,129.18195637260067
200,C00203,129.18195637260067
201,C00204,129.18195637260067
202,C00205,129.18195637260067
203,C00206,129.18195637260067
204,C00207,129.18195637260067
205,C00208,129.18195637260067
206,C00209,129.18195637260067
207,C00210,129.18195637260067
208,C00211,129.18195637260067
209,C00213,129.18195637260067
210,C00214,129.18195637260067
211,C00215,129.18195637260067
212,C00216,129.18195637260067
213,C00217,129.18195637260067
214,C00218,129.18195637260067
215,C00219,129.18195637260067
216,C00220,129.18195637260067
217,C00221,129.18195637260067
218,C00222,129.18195637260067
219,C00223,129.18195637260067
220,C00224,129.18195637260067
221,C00225,129.18195637260067
222,C00226,129.18195637260067
223,C00227,129.18195637260067
224,C00228,129.18195637260067
225,C00229,129.18195637260067
226,C00230,129.18195637260067
227,C00231,129.18195637260067
228,C00232,129.18195637260067
229,C00233,129.18195637260067
230,C00234,129.18195637260067
231,C00235,129.18195637260067
232,C00236,129.18195637260067
233,C00237,129.18195637260067
234,C00238,129.18195637260067
235,C00239,129.18195637260067
236,C00240,129.18195637260067
237,C00241,129.18195637260067
238,C00242,129.18195637260067
239,C00243,129.18195637260067
240,C00244,129.18195637260067
241,C00245,129.18195637260067
242,C00246,129.18195637260067
243,C00247,129.18195637260067
244,C00248,129.18195637260067
245,C00249,129.18195637260067
246,C00250,129.18195637260067
247,C00251,129.18195637260067
248,C00252,129.18195637260067
249,C00253,129.18195637260067
250,C00254,129.18195637260067
251,C00255,129.18195637260067
252,C00256,129.18195637260067
253,C00257,129.18195637260067
254,C00258,129.18195637260067
255,C00259,129.18195637260067
256,C00260,129.18195637260067
257,C00261,129.18195637260067
258,C00262,129.18195637260067
259,C00263,129.18195637260067
260,C00264,129.18195637260067
261,C00265,141.49957631471005
262,C00266,129.18195637260067
263,C00267,91.11103384170296
264,C00268,129.18195637260067
265,C00269,129.18195637260067
266,C00270,129.18195637260067
267,C00271,129.18195637260067
268,C00272,118.88751059280818
269,C00273,129.18195637260067
270,C00274,191.8525838494428
271,C00275,129.18195637260067
272,C00276,129.18195637260067
273,C00277,62.68308322223493
274,C00278,129.18195637260067
275,C00279,129.18195637260067
276,C00280,129.18195637260067
277,C00281,129.18195637260067
278,C00282,129.18195637260067
279,C00283,129.18195637260067
280,C00284,129.18195637260067
281,C00285,129.18195637260067
282,C00286,129.18195637260067
283,C00287,129.18195637260067
284,C00288,129.18195637260067
285,C00289,129.18195637260067
286,C00290,129.18195637260067
287,C00291,129.18195637260067
288,C00292,129.18195637260067
289,C00293,129.18195637260067
290,C00295,129.18195637260067
291,C00296,129.18195637260067
292,C00297,129.18195637260067
293,C00298,129.18195637260067
294,C00299,129.18195637260067
295,C00300,129.18195637260067
296,C00301,129.18195637260067
297,C00302,129.18195637260067
298,C00303,129.18195637260067
299,C00304,129.18195637260067
300,C00305,129.18195637260067
301,C00306,129.18195637260067
302,C00307,129.18195637260067
303,C00308,129.18195637260067
304,C00309,129.18195637260067
305,C00310,129.18195637260067
306,C00311,129.18195637260067
307,C00312,129.18195637260067
308,C00313,129.18195637260067
309,C00314,129.18195637260067
310,C00315,129.18195637260067
311,C00316,129.18195637260067
312,C00317,129.18195637260067
313,C00318,129.18195637260067
314,C00319,129.18195637260067
315,C00320,129.18195637260067
316,C00321,129.18195637260067
317,C00322,129.18195637260067
318,C00323,129.18195637260067
319,C00324,129.18195637260067
320,C00325,129.18195637260067
321,C00326,129.18195637260067
322,C00327,129.18195637260067
323,C00328,129.18195637260067
324,C00329,129.18195637260067
325,C00330,129.18195637260067
326,C00331,129.18195637260067
327,C00332,129.18195637260067
328,C00333,129.18195637260067
329,C00334,129.18195637260067
330,C00335,129.18195637260067
331,C00336,129.18195637260067
332,C00337,129.18195637260067
333,C00338,129.18195637260067
334,C00339,129.18195637260067
335,C00340,129.18195637260067
336,C00341,129.18195637260067
337,C00342,129.18195637260067
338,C00343,129.18195637260067
339,C00344,129.18195637260067
340,C00345,129.18195637260067
341,C00346,129.18195637260067
342,C00347,129.18195637260067
343,C00348,129.18195637260067
344,C00349,129.18195637260067
345,C00350,129.18195637260067
346,C00351,129.18195637260067
347,C00352,129.18195637260067
348,C00353,129.18195637260067
349,C00354,129.18195637260067
350,C00355,129.18195637260067
351,C00356,129.18195637260067
352,C00357,129.18195637260067
353,C00358,129.18195637260067
354,C00359,129.18195637260067
355,C00360,129.18195637260067
356,C00361,129.18195637260067
357,C00362,129.18195637260067
358,C00363,129.18195637260067
359,C00364,129.18195637260067
360,C00365,129.18195637260067
361,C00366,129.18195637260067
362,C00367,129.18195637260067
363,C00368,129.18195637260067
364,C00369,129.18195637260067
365,C00370,129.18195637260067
366,C00371,129.18195637260067
367,C00372,129.18195637260067
368,C00373,129.18195637260067
369,C00374,129.18195637260067
370,C00375,129.18195637260067
371,C00376,129.18195637260067
372,C00377,129.18195637260067
373,C00378,129.18195637260067
374,C00379,129.18195637260067
375,C00380,129.18195637260067
376,C00381,129.18195637260067
377,C00382,129.18195637260067
378,C00383,129.18195637260067
379,C00384,129.18195637260067
380,C00385,129.18195637260067
381,C00386,129.18195637260067
382,C00387,129.18195637260067
383,C00389,129.18195637260067
384,C00391,129.18195637260067
385,C00392,129.18195637260067
386,C00393,129.18195637260067
387,C00394,129.18195637260067
388,C00395,129.18195637260067
389,C00396,129.18195637260067
390,C00397,129.18195637260067
391,C00399,129.18195637260067
392,C00400,129.18195637260067
393,C00401,129.18195637260067
394,C00402,129.18195637260067
395,C00403,129.18195637260067
396,C00404,129.18195637260067
397,C00405,129.18195637260067
398,C00406,129.18195637260067
399,C00407,129.18195637260067
400,C00408,111.83974783506507
401,C00409,129.18195637260067
402,C00410,129.18195637260067
403,C00411,129.18195637260067
404,C00412,129.18195637260067
405,C00413,129.18195637260067
406,C00414,129.18195637260067
407,C00415,129.18195637260067
408,C00417,129.18195637260067
409,C00418,129.18195637260067
410,C00419,129.18195637260067
411,C00420,129.18195637260067
412,C00421,129.18195637260067
413,C00422,129.18195637260067
414,C00423,129.18195637260067
415,C00424,129.18195637260067
416,C00425,129.18195637260067
417,C00426,129.18195637260067
418,C00427,129.18195637260067
419,C00428,129.18195637260067
420,C00429,129.18195637260067
421,C00430,129.18195637260067
422,C00431,129.18195637260067
423,C00432,129.18195637260067
424,C00433,129.18195637260067
425,C00434,129.18195637260067
426,C00435,129.18195637260067
427,C00436,129.18195637260067
428,C00437,129.18195637260067
429,C00438,129.18195637260067
430,C00439,129.18195637260067
431,C00440,129.18195637260067
432,C00441,129.18195637260067
433,C00442,129.18195637260067
434,C00443,129.18195637260067
435,C00444,129.18195637260067
436,C00445,129.18195637260067
437,C00446,129.18195637260067
438,C00447,129.18195637260067
439,C00448,129.18195637260067
440,C00449,129.18195637260067
441,C00450,105.91725812267589
442,C00451,129.18195637260067
443,C00452,129.18195637260067
444,C00453,129.18195637260067
445,C00454,129.18195637260067
446,C00455,129.18195637260067
447,C00456,129.18195637260067
448,C00457,129.18195637260067
449,C00458,129.18195637260067
450,C00459,129.18195637260067
451,C00461,129.18195637260067
452,C00462,129.18195637260067
453,C00463,129.18195637260067
454,C00464,129.18195637260067
455,C00465,129.18195637260067
456,C00466,129.18195637260067
457,C00467,129.18195637260067
458,C00468,129.18195637260067
459,C00469,129.18195637260067
460,C00470,129.18195637260067
461,C00471,129.18195637260067
462,C00472,129.18195637260067
463,C00473,129.18195637260067
464,C00474,129.18195637260067
465,C00475,129.18195637260067
466,C00476,129.18195637260067
467,C00477,129.18195637260067
468,C00478,129.18195637260067
469,C00479,129.18195637260067
470,C00480,129.18195637260067
471,C00481,129.18195637260067
472,C00482,129.18195637260067
473,C00484,129.18195637260067
474,C00485,129.18195637260067
475,C00486,129.18195637260067
476,C00487,129.18195637260067
477,C00488,129.18195637260067
478,C00489,129.18195637260067
479,C00490,129.18195637260067
480,C00491,129.18195637260067
481,C00492,129.18195637260067
482,C00493,129.18195637260067
483,C00494,129.18195637260067
484,C00495,129.18195637260067
485,C00496,129.18195637260067
486,C00498,129.18195637260067
487,C00499,129.18195637260067
488,C00500,129.18195637260067
489,C00501,129.18195637260067
490,C00502,129.18195637260067
491,C00503,129.18195637260067
492,C00504,129.18195637260067
493,C00505,129.18195637260067
494,C00506,129.18195637260067
495,C00507,129.18195637260067
496,C00508,129.18195637260067
497,C00509,129.18195637260067
498,C00510,129.18195637260067
499,C00511,129.18195637260067
500,C00512,129.18195637260067
501,C00513,129.18195637260067
502,C00514,129.18195637260067
503,C00515,129.18195637260067
504,C00516,129.18195637260067
505,C00517,129.18195637260067
506,C00518,129.18195637260067
507,C00519,129.18195637260067
508,C00520,129.18195637260067
509,C00521,129.18195637260067
510,C00522,129.18195637260067
511,C00523,129.18195637260067
512,C00524,129.18195637260067
513,C00525,129.18195637260067
514,C00526,129.18195637260067
515,C00527,129.18195637260067
516,C00528,129.18195637260067
517,C00529,129.18195637260067
518,C00530,129.18195637260067
519,C00531,129.18195637260067
520,C00532,129.18195637260067
521,C00533,129.18195637260067
522,C00534,129.18195637260067
523,C00535,129.18195637260067
524,C00536,129.18195637260067
525,C00537,129.18195637260067
526,C00538,129.18195637260067
527,C00539,129.18195637260067
528,C00540,70.43562225575235
529,C00541,129.18195637260067
530,C00542,129.18195637260067
531,C00543,129.18195637260067
532,C00544,129.18195637260067
533,C00545,129.18195637260067
534,C00546,129.18195637260067
535,C00547,129.18195637260067
536,C00548,129.18195637260067
537,C00549,129.18195637260067
538,C00550,129.18195637260067
539,C00551,129.18195637260067
540,C00552,129.18195637260067
541,C00553,129.18195637260067
542,C00554,129.18195637260067
543,C00556,129.18195637260067
544,C00557,103.0152381636052
545,C00558,129.18195637260067
546,C00559,129.18195637260067
547,C00560,129.18195637260067
548,C00561,129.18195637260067
549,C00562,129.18195637260067
550,C00563,102.9560132664813
551,C00564,129.18195637260067
552,C00565,129.18195637260067
553,C00566,129.18195637260067
554,C00567,129.18195637260067
555,C00568,129.18195637260067
556,C00569,129.18195637260067
557,C00570,129.18195637260067
558,C00571,129.18195637260067
559,C00572,73.34356470453544
560,C00573,129.18195637260067
561,C00574,129.18195637260067
562,C00575,129.18195637260067
563,C00576,129.18195637260067
564,C00577,129.18195637260067
565,C00578,129.18195637260067
566,C00579,129.18195637260067
567,C00580,129.18195637260067
568,C00581,129.18195637260067
569,C00582,129.18195637260067
570,C00583,129.18195637260067
571,C00584,129.18195637260067
572,C00585,129.18195637260067
573,C00586,129.18195637260067
574,C00587,129.18195637260067
575,C00588,129.18195637260067
576,C00589,129.18195637260067
577,C00590,129.18195637260067
578,C00591,129.18195637260067
579,C00592,129.18195637260067
580,C00593,129.18195637260067
581,C00594,129.18195637260067
582,C00595,129.18195637260067
583,C00596,129.18195637260067
584,C00597,129.18195637260067
585,C00598,129.18195637260067
586,C00599,129.18195637260067
587,C00600,129.18195637260067
588,C00601,129.18195637260067
589,C00602,129.18195637260067
590,C00603,129.18195637260067
591,C00604,129.18195637260067
592,C00605,129.18195637260067
593,C00606,129.18195637260067
594,C00607,129.18195637260067
595,C00608,129.18195637260067
596,C00609,129.18195637260067
597,C00610,129.18195637260067
598,C00611,129.18195637260067
599,C00613,129.18195637260067
600,C00614,129.18195637260067
601,C00615,129.18195637260067
602,C00616,129.18195637260067
603,C00617,129.18195637260067
604,C00618,129.18195637260067
605,C00619,129.18195637260067
606,C00620,129.18195637260067
607,C00621,129.18195637260067
608,C00623,129.18195637260067
609,C00624,129.18195637260067
610,C00625,129.18195637260067
611,C00626,129.18195637260067
612,C00627,129.18195637260067
613,C00628,129.18195637260067
614,C00629,129.18195637260067
615,C00630,129.18195637260067
616,C00631,129.18195637260067
617,C00632,129.18195637260067
618,C00633,129.18195637260067
619,C00634,147.3746861094001
620,C00635,129.18195637260067
621,C00636,129.18195637260067
622,C00637,129.18195637260067
623,C00638,129.18195637260067
624,C00639,129.18195637260067
625,C00640,129.18195637260067
626,C00641,102.4170667026539
627,C00642,129.18195637260067
628,C00643,129.18195637260067
629,C00644,129.18195637260067
630,C00645,129.18195637260067
631,C00646,129.18195637260067
632,C00647,129.18195637260067
633,C00648,129.18195637260067
634,C00649,129.18195637260067
635,C00650,129.18195637260067
636,C00651,129.18195637260067
637,C00653,129.18195637260067
638,C00654,129.18195637260067
639,C00655,129.18195637260067
640,C00656,129.18195637260067
641,C00657,129.18195637260067
642,C00658,129.18195637260067
643,C00659,129.18195637260067
644,C00660,129.18195637260067
645,C00661,129.18195637260067
646,C00662,129.18195637260067
647,C00663,129.18195637260067
648,C00664,129.18195637260067
649,C00665,129.18195637260067
650,C00666,129.18195637260067
651,C00667,129.18195637260067
652,C00668,129.18195637260067
653,C00669,129.18195637260067
654,C00670,129.18195637260067
655,C00671,129.18195637260067
656,C00672,129.18195637260067
657,C00673,129.18195637260067
658,C00674,129.18195637260067
659,C00675,129.18195637260067
660,C00676,129.18195637260067
661,C00677,129.18195637260067
662,C00678,129.18195637260067
663,C00679,129.18195637260067
664,C00680,129.18195637260067
665,C00682,82.2272992731192
666,C00683,129.18195637260067
667,C00684,129.18195637260067
668,C00685,129.18195637260067
669,C00686,129.18195637260067
670,C00687,129.18195637260067
671,C00688,129.18195637260067
672,C00689,129.18195637260067
673,C00690,129.18195637260067
674,C00691,129.18195637260067
675,C00692,129.18195637260067
676,C00693,129.18195637260067
677,C00694,129.18195637260067
678,C00695,129.18195637260067
679,C00696,129.18195637260067
680,C00697,129.18195637260067
681,C00698,129.18195637260067
682,C00699,129.18195637260067
683,C00700,129.18195637260067
684,C00701,129.18195637260067
685,C00702,129.18195637260067
686,C00703,129.18195637260067
687,C00704,129.18195637260067
688,C00705,129.18195637260067
689,C00706,129.18195637260067
690,C00707,129.18195637260067
691,C00708,129.18195637260067
692,C00709,129.18195637260067
693,C00710,129.18195637260067
694,C00711,129.18195637260067
695,C00712,129.18195637260067
696,C00713,129.18195637260067
697,C00715,129.18195637260067
698,C00716,129.18195637260067
699,C00717,129.18195637260067
700,C00718,129.18195637260067
701,C00719,129.18195637260067
702,C00720,129.18195637260067
703,C00721,129.18195637260067
704,C00722,129.18195637260067
705,C00723,129.18195637260067
706,C00724,129.18195637260067
707,C00725,129.18195637260067
708,C00726,129.18195637260067
709,C00727,129.18195637260067
710,C00728,129.18195637260067
711,C00729,129.18195637260067
712,C00730,129.18195637260067
713,C00731,129.18195637260067
714,C00732,129.18195637260067
715,C00733,129.18195637260067
716,C00734,401.2125951824001
717,C00735,129.18195637260067
718,C00736,129.18195637260067
719,C00737,129.18195637260067
720,C00738,129.18195637260067
721,C00739,129.18195637260067
722,C00740,129.18195637260067
723,C00741,129.18195637260067
724,C00742,93.54130694104575
725,C00743,129.18195637260067
726,C00744,129.18195637260067
727,C00745,129.18195637260067
728,C00746,129.18195637260067
729,C00747,129.18195637260067
730,C00748,129.18195637260067
731,C00749,129.18195637260067
732,C00750,129.18195637260067
733,C00751,129.18195637260067
734,C00752,129.18195637260067
735,C00753,129.18195637260067
736,C00754,129.18195637260067
737,C00755,129.18195637260067
738,C00756,129.18195637260067
739,C00757,129.18195637260067
740,C00758,129.18195637260067
741,C00759,129.18195637260067
742,C00760,129.18195637260067
743,C00761,129.18195637260067
744,C00762,129.18195637260067
745,C00763,129.18195637260067
746,C00764,129.18195637260067
747,C00765,129.18195637260067
748,C00766,129.18195637260067
749,C00767,133.74703728119263
750,C00768,129.18195637260067
751,C00769,129.18195637260067
752,C00770,129.18195637260067
753,C00771,129.18195637260067
754,C00772,129.18195637260067
755,C00773,129.18195637260067
756,C00774,129.18195637260067
757,C00775,129.18195637260067
758,C00776,129.18195637260067
759,C00777,129.18195637260067
760,C00778,129.18195637260067
761,C00779,129.18195637260067
762,C00780,129.18195637260067
763,C00781,129.18195637260067
764,C00782,129.18195637260067
765,C00783,129.18195637260067
766,C00784,129.18195637260067
767,C00785,129.18195637260067
768,C00786,70.61921943683642
769,C00787,129.18195637260067
770,C00788,129.18195637260067
771,C00789,129.18195637260067
772,C00790,129.18195637260067
773,C00792,129.18195637260067
774,C00793,129.18195637260067
775,C00794,129.18195637260067
776,C00795,129.18195637260067
777,C00796,129.18195637260067
778,C00797,129.18195637260067
779,C00798,129.18195637260067
780,C00799,129.18195637260067
781,C00800,129.18195637260067
782,C00801,129.18195637260067
783,C00802,129.18195637260067
784,C00803,129.18195637260067
785,C00804,129.18195637260067
786,C00805,129.18195637260067
787,C00806,129.18195637260067
788,C00807,129.18195637260067
789,C00808,129.18195637260067
790,C00809,129.18195637260067
791,C00810,129.18195637260067
792,C00811,129.18195637260067
793,C00812,129.18195637260067
794,C00813,129.18195637260067
795,C00814,129.18195637260067
796,C00815,129.18195637260067
797,C00816,129.18195637260067
798,C00817,129.18195637260067
799,C00818,129.18195637260067
800,C00819,129.18195637260067
801,C00820,129.18195637260067
802,C00821,129.18195637260067
803,C00822,129.18195637260067
804,C00823,129.18195637260067
805,C00824,129.18195637260067
806,C00825,129.18195637260067
807,C00826,129.18195637260067
808,C00827,129.18195637260067
809,C00828,129.18195637260067
810,C00829,129.18195637260067
811,C00830,129.18195637260067
812,C00831,129.18195637260067
813,C00832,129.18195637260067
814,C00833,129.18195637260067
815,C00834,129.18195637260067
816,C00835,129.18195637260067
817,C00836,129.18195637260067
818,C00837,129.18195637260067
819,C00838,129.18195637260067
820,C00839,129.18195637260067
821,C00840,129.18195637260067
822,C00841,129.18195637260067
823,C00842,129.18195637260067
824,C00843,129.18195637260067
825,C00844,129.18195637260067
826,C00845,129.18195637260067
827,C00846,129.18195637260067
828,C00847,129.18195637260067
829,C00848,129.18195637260067
830,C00849,129.18195637260067
831,C00850,129.18195637260067
832,C00851,129.18195637260067
833,C00852,129.18195637260067
834,C00853,129.18195637260067
835,C00854,129.18195637260067
836,C00855,129.18195637260067
837,C00856,129.18195637260067
838,C00857,129.18195637260067
839,C00858,129.18195637260067
840,C00859,129.18195637260067
841,C00860,129.18195637260067
842,C00861,129.18195637260067
843,C00862,129.18195637260067
844,C00863,129.18195637260067
845,C00864,129.18195637260067
846,C00865,129.18195637260067
847,C00866,129.18195637260067
848,C00867,129.18195637260067
849,C00868,129.18195637260067
850,C00869,129.18195637260067
851,C00870,129.18195637260067
852,C00871,129.18195637260067
853,C00872,129.18195637260067
854,C00873,129.18195637260067
855,C00874,129.18195637260067
856,C00875,159.21966553417843
857,C00876,129.18195637260067
858,C00877,129.18195637260067
859,C00878,129.18195637260067
860,C00879,129.18195637260067
861,C00880,129.18195637260067
862,C00881,129.18195637260067
863,C00882,129.18195637260067
864,C00883,129.18195637260067
865,C00884,129.18195637260067
866,C00885,129.18195637260067
867,C00886,129.18195637260067
868,C00887,117.70301265033035
869,C00888,129.18195637260067
870,C00889,129.18195637260067
871,C00890,129.18195637260067
872,C00891,101.23849124988845
873,C00892,129.18195637260067
874,C00893,129.18195637260067
875,C00894,129.18195637260067
876,C00895,129.18195637260067
877,C00896,129.18195637260067
878,C00897,129.18195637260067
879,C00898,129.18195637260067
880,C00899,129.18195637260067
881,C00900,129.18195637260067
882,C00901,143.8804171790905
883,C00902,129.18195637260067
884,C00903,211.92982397444206
885,C00904,129.18195637260067
886,C00905,129.18195637260067
887,C00906,129.18195637260067
888,C00907,129.18195637260067
889,C00908,129.18195637260067
890,C00909,116.6369645021003
891,C00910,129.18195637260067
892,C00911,129.18195637260067
893,C00912,129.18195637260067
894,C00913,129.18195637260067
895,C00914,129.18195637260067
896,C00915,129.18195637260067
897,C00916,129.18195637260067
898,C00917,129.18195637260067
899,C00918,129.18195637260067
900,C00919,129.18195637260067
901,C00920,129.18195637260067
902,C00921,129.18195637260067
903,C00922,129.18195637260067
904,C00923,129.18195637260067
905,C00924,129.18195637260067
906,C00925,129.18195637260067
907,C00926,129.18195637260067
908,C00927,129.18195637260067
909,C00928,129.18195637260067
910,C00929,129.18195637260067
911,C00930,129.18195637260067
912,C00931,129.18195637260067
913,C00933,129.18195637260067
914,C00934,129.18195637260067
915,C00935,129.18195637260067
916,C00936,129.18195637260067
917,C00937,129.18195637260067
918,C00938,129.18195637260067
919,C00939,129.18195637260067
920,C00940,129.18195637260067
921,C00941,129.18195637260067
922,C00942,129.18195637260067
923,C00943,129.18195637260067
924,C00944,129.18195637260067
925,C00945,129.18195637260067
926,C00946,129.18195637260067
927,C00947,129.18195637260067
928,C00948,129.18195637260067
929,C00949,129.18195637260067
930,C00950,129.18195637260067
931,C00951,129.18195637260067
932,C00952,129.18195637260067
933,C00953,129.18195637260067
934,C00954,129.18195637260067
935,C00955,88.20309139291987
936,C00956,129.18195637260067
937,C00957,129.18195637260067
938,C00958,129.18195637260067
939,C00959,99.99476841028672
940,C00960,129.18195637260067
941,C00961,129.18195637260067
942,C00962,129.18195637260067
943,C00963,129.18195637260067
944,C00964,129.18195637260067
945,C00965,129.18195637260067
946,C00966,129.18195637260067
947,C00967,129.18195637260067
948,C00968,129.18195637260067
949,C00969,129.18195637260067
950,C00970,129.18195637260067
951,C00971,129.18195637260067
952,C00972,129.18195637260067
953,C00973,129.18195637260067
954,C00974,129.18195637260067
955,C00975,129.18195637260067
956,C00976,129.18195637260067
957,C00977,129.18195637260067
958,C00978,129.18195637260067
959,C00979,129.18195637260067
960,C00980,129.18195637260067
961,C00981,129.18195637260067
962,C00982,129.18195637260067
963,C00983,129.18195637260067
964,C00984,129.18195637260067
965,C00985,129.18195637260067
966,C00986,129.18195637260067
967,C00987,129.18195637260067
968,C00988,129.18195637260067
969,C00989,129.18195637260067
970,C00990,129.18195637260067
971,C00991,129.18195637260067
972,C00992,129.18195637260067
973,C00993,129.18195637260067
974,C00994,129.18195637260067
975,C00995,129.18195637260067
976,C00996,129.18195637260067
977,C00997,129.18195637260067
978,C00998,129.18195637260067
979,C00999,129.18195637260067
980,C01000,129.18195637260067
981,C01001,129.18195637260067
982,C01002,129.18195637260067
983,C01003,129.18195637260067
984,C01004,129.18195637260067
985,C01005,129.18195637260067
986,C01006,129.18195637260067
987,C01007,129.18195637260067
988,C01008,129.18195637260067
989,C01009,129.18195637260067
990,C01010,129.18195637260067
991,C01011,129.18195637260067
992,C01012,182.90962438373515
993,C01013,129.18195637260067
994,C01014,129.18195637260067
995,C01015,129.18195637260067
996,C01016,129.18195637260067
997,C01017,129.18195637260067
